Genome ID,Antibiotic Ciprofloxacin,Measurement Value Ciprofloxacin,Resistance Phenotype Ciprofloxacin,Antibiotic Gentamicin,Measurement Value Gentamicin,Resistance Phenotype Gentamicin,Antibiotic Meropenem,Measurement Value Meropenem,Resistance Phenotype Meropenem
72407.2643,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66505,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2942,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.6603,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
574.65,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,2.0,Susceptible
573.65931,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
72407.2388,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
574.88,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
574.79,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
72407.282,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2558,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2327,ciprofloxacin,0.25,Susceptible,gentamicin,4.0,Resistant,meropenem,8.0,Resistant
573.66256,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.67682,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66369,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
574.117,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66293,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66425,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2818,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2175,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.65923,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2961,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2391,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2198,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.65934,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66266,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66228,ciprofloxacin,4.0,Resistant,gentamicin,4.0,Resistant,meropenem,16.0,Resistant
573.66059,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2452,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2706,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.6632,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
574.112,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2732,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66512,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.49997,ciprofloxacin,2.0,Resistant,gentamicin,4.0,Resistant,meropenem,8.0,Resistant
573.66322,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2217,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66323,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66069,ciprofloxacin,0.25,Susceptible,gentamicin,4.0,Resistant,meropenem,4.0,Resistant
573.66424,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2637,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66317,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66506,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2283,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2562,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,2.0,Susceptible
72407.2777,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2711,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,2.0,Susceptible
573.66217,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.6643,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66005,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66356,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2782,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2249,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66564,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.26,ciprofloxacin,4.0,Resistant,gentamicin,2.0,Susceptible,meropenem,8.0,Resistant
72407.2778,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2669,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2648,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66294,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.65918,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66367,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66289,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2511,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2563,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,1.0,Susceptible
573.66543,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
574.122,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.22,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2523,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2482,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,1.0,Susceptible
72407.2255,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66361,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66281,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,1.0,Susceptible
573.66446,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66349,ciprofloxacin,4.0,Resistant,gentamicin,4.0,Resistant,meropenem,16.0,Resistant
72407.296,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
574.9,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
573.65936,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2798,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2216,ciprofloxacin,0.25,Susceptible,gentamicin,4.0,Resistant,meropenem,0.5,Susceptible
72407.2437,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2827,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2462,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2721,ciprofloxacin,0.25,Susceptible,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66338,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66006,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.65937,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,8.0,Resistant
72407.2431,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2724,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.222,ciprofloxacin,0.25,Susceptible,gentamicin,4.0,Resistant,meropenem,0.5,Susceptible
72407.2966,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.67693,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2176,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66214,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66216,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2586,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.6596,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.286,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2937,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,8.0,Resistant
72407.2229,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.6599,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.6624,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2256,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.6625,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,8.0,Resistant
72407.2609,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2684,ciprofloxacin,0.25,Susceptible,gentamicin,2.0,Susceptible,meropenem,8.0,Resistant
573.6592,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66355,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,0.25,Susceptible
573.5074,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,16.0,Resistant
573.66279,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2576,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66221,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2316,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,4.0,Resistant
72407.2298,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66326,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.25,Susceptible
72407.2323,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,4.0,Resistant
573.66563,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2315,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
574.82,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,4.0,Resistant
573.6646,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.25,Susceptible
72407.2673,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2672,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2528,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2294,ciprofloxacin,0.25,Susceptible,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2512,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.65905,ciprofloxacin,0.25,Susceptible,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66249,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.25,Susceptible
573.67691,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66447,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2373,ciprofloxacin,4.0,Resistant,gentamicin,4.0,Resistant,meropenem,0.5,Susceptible
573.661,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66333,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,4.0,Resistant
573.66485,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2508,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2752,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.49995,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,4.0,Resistant
72407.2174,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2767,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
574.68,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2526,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66327,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66007,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.67688,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
574.103,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.65948,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66048,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
574.107,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2905,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2808,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66247,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,16.0,Resistant
72407.2186,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2418,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.56424,ciprofloxacin,2.0,Resistant,gentamicin,2.0,Susceptible,meropenem,8.0,Resistant
573.67692,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66479,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.65979,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66429,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.6652,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2652,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66437,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66502,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66484,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66562,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,0.25,Susceptible
573.66226,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2374,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.65999,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
574.1,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,8.0,Resistant
573.67677,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2371,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66297,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.65995,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2274,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,2.0,Susceptible
72407.2329,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,2.0,Susceptible
573.65932,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2308,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66329,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.6653,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,0.25,Susceptible
72407.2665,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2378,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2444,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.6647,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2908,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66482,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2207,ciprofloxacin,0.25,Susceptible,gentamicin,2.0,Susceptible,meropenem,0.5,Susceptible
573.65921,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2622,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66383,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66245,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.65942,ciprofloxacin,4.0,Resistant,gentamicin,4.0,Resistant,meropenem,8.0,Resistant
72407.2399,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.264,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.259,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2365,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2938,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
72407.2436,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
574.81,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,2.0,Susceptible
72407.2867,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
574.86,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66434,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66441,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2626,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
72407.291,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66391,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2638,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2918,ciprofloxacin,0.25,Susceptible,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2878,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2532,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2565,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2917,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.6606,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2848,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2423,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
574.118,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2965,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2172,ciprofloxacin,0.25,Susceptible,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2786,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2185,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2268,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.49998,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,4.0,Resistant
72407.2851,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2788,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.65902,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66395,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2817,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66025,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,4.0,Resistant
573.66248,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66464,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2477,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2764,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
574.109,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66312,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66229,ciprofloxacin,4.0,Resistant,gentamicin,2.0,Susceptible,meropenem,16.0,Resistant
573.66032,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.6645,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2678,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2547,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.24,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,1.0,Susceptible
72407.267,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66283,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66219,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66545,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66467,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.6634,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66047,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,1.0,Susceptible
72407.2856,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2564,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,2.0,Susceptible
573.66024,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2791,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2929,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.271,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2872,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2568,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.6639,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2921,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.65922,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66389,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
574.74,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
72407.2862,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
